RUBRO_KEY;SUB_RUBRO_AGRUPADO;RUBRO_AGRUPADO;Columna1;Columna2;Columna3;AGRUPADO_NUEVO;AGRUPACION IC
633;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
634;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
635;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
636;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
637;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
638;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
639;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
640;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
641;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
642;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
643;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
644;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
645;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
646;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
647;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
648;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
649;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
650;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
651;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
652;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
653;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
654;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
655;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
656;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
657;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
658;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
659;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
660;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
661;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
662;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
663;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
664;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
665;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
666;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
667;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
668;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
669;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
670;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
671;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
672;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
673;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
674;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
675;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
676;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
677;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
678;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
679;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
680;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
681;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
682;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
683;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
684;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
685;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
686;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
687;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
688;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
689;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
690;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
691;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
692;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
693;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
694;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
695;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
696;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
697;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
698;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
699;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
700;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
701;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
702;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
703;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
704;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
705;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
706;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
707;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
708;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
709;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
710;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
711;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
712;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
713;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
714;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
715;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
716;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
717;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
718;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
719;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
720;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
721;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
722;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
723;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
724;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
725;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
726;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
727;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
728;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
729;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
730;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
731;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
732;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
733;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
734;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
735;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
736;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
737;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
738;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
739;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
740;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
741;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
742;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
743;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
744;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
745;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
746;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
747;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
748;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
749;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
750;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
751;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
752;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
753;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
754;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
755;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
756;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
757;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
758;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
759;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
760;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
761;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
762;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
763;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
764;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
765;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
766;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
767;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
768;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
769;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
770;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
771;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
772;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
773;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
774;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
775;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
776;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
777;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
778;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
779;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
780;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
781;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
782;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
783;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
784;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
785;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
786;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
787;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
788;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
789;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
790;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
791;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
792;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
793;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
794;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
795;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
796;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
797;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
798;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
799;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
800;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
801;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
802;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
803;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
804;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
805;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
806;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
807;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
808;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
809;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
810;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
811;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
812;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
813;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
814;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
815;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
816;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
817;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
818;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
819;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
820;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
821;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
822;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
823;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
824;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
825;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
826;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
827;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
828;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
829;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
830;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
831;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
832;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
833;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
834;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
835;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
836;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
837;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
838;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
839;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
840;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
841;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
842;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
843;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
844;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
845;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
846;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
847;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
848;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
849;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
850;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
851;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
852;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
853;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
854;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
855;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
856;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
857;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
858;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
859;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
860;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
861;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
862;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
863;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
864;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
865;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
866;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
867;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
868;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
869;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
870;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
871;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
872;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
873;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
874;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
875;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
876;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
877;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
878;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
879;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
880;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
881;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
882;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
883;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
884;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
885;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
886;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
887;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
888;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
889;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
890;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
891;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
892;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
893;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
894;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
895;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
896;TRANSPORTE TERRESTRE;TURISMO;TRANSPORTE TERRESTRE;TURISMO;1;TURISMO;TURISMO
897;TRANSPORTE MARITIMO;TURISMO;TRANSPORTE MARITIMO;TURISMO;1;TURISMO;TURISMO
898;TRANSPORTE TERRESTRE;TURISMO;TRANSPORTE TERRESTRE;TURISMO;1;TURISMO;TURISMO
899;TRANSPORTE TERRESTRE;TURISMO;TRANSPORTE TERRESTRE;TURISMO;1;TURISMO;TURISMO
900;TRANSPORTE TERRESTRE;TURISMO;TRANSPORTE TERRESTRE;TURISMO;1;TURISMO;TURISMO
901;TRANSPORTE TERRESTRE;TURISMO;TRANSPORTE TERRESTRE;TURISMO;1;TURISMO;TURISMO
902;SERV. CONTRATADOS;HOGAR;SERV. CONTRATADOS;HOGAR;1;HOGAR;HOGAR
903;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
904;ARTICULOS DE VESTIR;INDUMENTARIA;ARTICULOS DE VESTIR;INDUMENTARIA;1;INDUMENTARIA;INDUMENTARIA
905;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
906;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
907;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
908;TRANSPORTE AEREO;TURISMO;TRANSPORTE AEREO;TURISMO;1;TURISMO;TURISMO
909;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
910;AGENCIAS DE VIAJES;TURISMO;AGENCIAS DE VIAJES;TURISMO;1;TURISMO;TURISMO
911;AGENCIAS DE VIAJES;TURISMO;AGENCIAS DE VIAJES;TURISMO;1;TURISMO;TURISMO
912;AUTOMOVIL;PAGO_DE_SERVICIOS;AUTOMOVIL;PAGO_DE_SERVICIOS;1;AUTOMOVIL;AUTOMOVIL
913;TRANSPORTE AEREO;TURISMO;TRANSPORTE AEREO;TURISMO;1;TURISMO;TURISMO
914;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
915;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
916;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
917;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
918;TELEFONIA;PAGO_DE_SERVICIOS;TELEFONIA;PAGO_DE_SERVICIOS;1;HOGAR;HOGAR
